latitude,longitude,fires
6.000000,40.000000,0.085397
6.000000,125.000000,0.085397
5.500000,-72.500000,0.512383
5.500000,-72.000000,0.512383
5.500000,-71.500000,1.110162
5.500000,-71.000000,1.964133
5.500000,-70.500000,6.319385
5.500000,-70.000000,1.707942
5.500000,-69.500000,2.305722
5.500000,-69.000000,0.426985
5.500000,-68.500000,0.853971
5.500000,-68.000000,1.537148
5.500000,-66.500000,0.426985
5.500000,-66.000000,0.426985
5.500000,-63.000000,0.341588
5.500000,-62.000000,0.256191
5.500000,-61.500000,0.768574
5.500000,-56.500000,0.256191
5.500000,-55.500000,0.170794
5.500000,-53.500000,0.426985
5.500000,-53.000000,0.085397
5.500000,-8.500000,0.085397
5.500000,-7.000000,0.085397
5.500000,-4.500000,0.085397
5.500000,-4.000000,0.170794
5.500000,-2.500000,0.170794
5.500000,-2.000000,0.170794
5.500000,-1.000000,0.256191
5.500000,5.000000,0.341588
5.500000,5.500000,0.256191
5.500000,6.000000,2.988898
5.500000,6.500000,0.170794
5.500000,7.000000,0.085397
5.500000,7.500000,0.085397
5.500000,9.500000,0.256191
5.500000,10.000000,2.220325
5.500000,10.500000,23.398804
5.500000,11.000000,10.503843
5.500000,11.500000,13.919727
5.500000,12.000000,6.575576
5.500000,13.000000,0.426985
5.500000,13.500000,6.063194
5.500000,14.000000,6.063194
5.500000,14.500000,34.415030
5.500000,15.000000,35.695986
5.500000,15.500000,48.676345
5.500000,16.000000,56.703672
5.500000,16.500000,33.134073
5.500000,17.000000,44.491887
5.500000,17.500000,31.511529
5.500000,18.000000,26.814688
5.500000,18.500000,15.115286
5.500000,19.000000,20.836892
5.500000,19.500000,45.089667
5.500000,20.000000,11.101623
5.500000,20.500000,19.043553
5.500000,21.000000,25.875320
5.500000,21.500000,43.296328
5.500000,22.000000,34.671221
5.500000,22.500000,4.953032
5.500000,23.000000,2.476516
5.500000,23.500000,7.941930
5.500000,24.000000,8.795901
5.500000,24.500000,17.847993
5.500000,25.000000,26.643894
5.500000,25.500000,20.580700
5.500000,26.000000,19.641332
5.500000,26.500000,9.991460
5.500000,27.000000,21.947054
5.500000,27.500000,30.230572
5.500000,28.000000,52.348420
5.500000,28.500000,67.719898
5.500000,29.000000,59.265585
5.500000,29.500000,76.942784
5.500000,30.000000,92.058070
5.500000,30.500000,66.097353
5.500000,31.000000,53.800171
5.500000,31.500000,24.423570
5.500000,32.000000,4.099061
5.500000,32.500000,6.831768
5.500000,33.000000,5.550811
5.500000,33.500000,4.867635
5.500000,34.000000,11.272417
5.500000,34.500000,0.085397
5.500000,35.000000,1.024765
5.500000,35.500000,0.085397
5.500000,36.000000,0.256191
5.500000,36.500000,0.085397
5.500000,116.000000,0.170794
5.000000,-75.500000,0.170794
5.000000,-75.000000,0.170794
5.000000,-73.000000,0.256191
5.000000,-72.500000,2.391119
5.000000,-72.000000,2.561913
5.000000,-71.500000,5.123826
5.000000,-71.000000,5.209223
5.000000,-70.500000,2.988898
5.000000,-70.000000,6.319385
5.000000,-69.500000,3.330487
5.000000,-69.000000,4.526046
5.000000,-68.500000,2.391119
5.000000,-68.000000,0.341588
5.000000,-67.000000,0.085397
5.000000,-66.500000,0.512383
5.000000,-65.500000,1.366354
5.000000,-62.000000,0.256191
5.000000,-61.500000,0.597780
5.000000,-61.000000,0.426985
5.000000,-60.500000,1.110162
5.000000,-9.000000,0.085397
5.000000,-8.000000,0.341588
5.000000,-2.000000,0.085397
5.000000,5.500000,0.256191
5.000000,6.500000,0.170794
5.000000,7.000000,2.732707
5.000000,7.500000,0.085397
5.000000,8.000000,0.256191
5.000000,8.500000,0.085397
5.000000,9.500000,1.878736
5.000000,10.500000,1.024765
5.000000,11.000000,1.110162
5.000000,11.500000,3.757472
5.000000,12.000000,1.793339
5.000000,12.500000,0.768574
5.000000,13.000000,1.110162
5.000000,13.500000,2.818104
5.000000,14.000000,3.330487
5.000000,14.500000,8.112724
5.000000,15.000000,28.266439
5.000000,15.500000,28.949616
5.000000,16.000000,45.089667
5.000000,16.500000,50.640478
5.000000,17.000000,41.929974
5.000000,17.500000,32.280102
5.000000,18.000000,25.277541
5.000000,18.500000,23.996584
5.000000,19.000000,30.145175
5.000000,19.500000,29.376601
5.000000,20.000000,16.908625
5.000000,20.500000,13.321947
5.000000,21.000000,12.126388
5.000000,21.500000,23.228010
5.000000,22.000000,13.407344
5.000000,22.500000,3.074295
5.000000,23.000000,4.184458
5.000000,23.500000,13.748933
5.000000,24.000000,20.068318
5.000000,24.500000,14.859095
5.000000,25.000000,12.297182
5.000000,25.500000,12.724167
5.000000,26.000000,40.990606
5.000000,26.500000,12.211785
5.000000,27.000000,11.016225
5.000000,27.500000,18.189582
5.000000,28.000000,34.756618
5.000000,28.500000,92.655850
5.000000,29.000000,56.789069
5.000000,29.500000,23.996584
5.000000,30.000000,68.232280
5.000000,30.500000,54.141759
5.000000,31.000000,87.446627
5.000000,31.500000,45.943638
5.000000,32.000000,47.480786
5.000000,32.500000,29.547395
5.000000,33.000000,4.440649
5.000000,33.500000,0.512383
5.000000,34.000000,0.683177
5.000000,34.500000,3.672075
5.000000,35.000000,1.622545
5.000000,36.500000,0.085397
5.000000,45.500000,0.170794
5.000000,100.500000,0.170794
5.000000,115.000000,0.170794
4.500000,-76.500000,0.426985
4.500000,-75.000000,0.426985
4.500000,-73.000000,0.683177
4.500000,-72.500000,2.220325
4.500000,-72.000000,2.305722
4.500000,-71.500000,4.013664
4.500000,-71.000000,5.465414
4.500000,-70.500000,4.526046
4.500000,-70.000000,2.561913
4.500000,-69.500000,2.391119
4.500000,-69.000000,0.768574
4.500000,-67.000000,0.085397
4.500000,-66.500000,0.341588
4.500000,-64.500000,0.170794
4.500000,-61.000000,0.256191
4.500000,-60.500000,1.366354
4.500000,-60.000000,3.415884
4.500000,6.500000,0.170794
4.500000,7.000000,0.085397
4.500000,9.000000,0.683177
4.500000,9.500000,0.170794
4.500000,10.500000,0.853971
4.500000,11.000000,6.490179
4.500000,11.500000,2.818104
4.500000,12.000000,1.195559
4.500000,12.500000,0.085397
4.500000,13.000000,0.256191
4.500000,13.500000,3.501281
4.500000,14.000000,2.220325
4.500000,14.500000,5.550811
4.500000,15.000000,6.490179
4.500000,15.500000,13.663535
4.500000,16.000000,11.187020
4.500000,16.500000,11.528608
4.500000,17.000000,36.976943
4.500000,17.500000,30.401366
4.500000,18.000000,9.564475
4.500000,18.500000,5.807003
4.500000,19.000000,30.828352
4.500000,19.500000,17.335611
4.500000,20.000000,19.128950
4.500000,20.500000,16.567037
4.500000,21.000000,3.586678
4.500000,21.500000,5.465414
4.500000,22.000000,2.818104
4.500000,22.500000,2.561913
4.500000,23.000000,1.964133
4.500000,23.500000,1.024765
4.500000,24.000000,2.134927
4.500000,24.500000,2.818104
4.500000,25.000000,2.561913
4.500000,25.500000,26.387703
4.500000,26.000000,34.158839
4.500000,26.500000,28.778822
4.500000,27.000000,32.877882
4.500000,27.500000,9.564475
4.500000,28.000000,25.533732
4.500000,28.500000,29.376601
4.500000,29.000000,17.250213
4.500000,29.500000,64.816396
4.500000,30.000000,74.978651
4.500000,30.500000,57.472246
4.500000,31.000000,85.140905
4.500000,31.500000,78.479932
4.500000,32.000000,71.562767
4.500000,32.500000,26.131512
4.500000,33.000000,26.302306
4.500000,33.500000,7.258753
4.500000,34.000000,0.426985
4.500000,34.500000,0.256191
4.500000,41.500000,0.170794
4.500000,45.500000,0.341588
4.500000,95.500000,0.085397
4.500000,96.000000,0.939368
4.500000,100.500000,0.170794
4.500000,114.000000,0.512383
4.500000,116.000000,0.170794
4.500000,117.000000,0.256191
4.500000,117.500000,0.085397
4.000000,-77.500000,0.170794
4.000000,-76.500000,0.939368
4.000000,-75.500000,0.170794
4.000000,-74.000000,0.170794
4.000000,-73.500000,0.683177
4.000000,-73.000000,3.245090
4.000000,-72.500000,3.928266
4.000000,-72.000000,6.660974
4.000000,-71.500000,7.856533
4.000000,-71.000000,1.451751
4.000000,-70.500000,0.170794
4.000000,-68.500000,0.341588
4.000000,-68.000000,0.341588
4.000000,-67.500000,0.170794
4.000000,-67.000000,0.341588
4.000000,-66.000000,0.256191
4.000000,-61.500000,0.085397
4.000000,-61.000000,0.256191
4.000000,-60.500000,2.818104
4.000000,-60.000000,1.964133
4.000000,-59.500000,1.195559
4.000000,-59.000000,0.426985
4.000000,-52.000000,0.597780
4.000000,10.000000,0.085397
4.000000,12.000000,1.793339
4.000000,13.000000,0.341588
4.000000,14.000000,0.853971
4.000000,15.000000,0.085397
4.000000,15.500000,0.939368
4.000000,16.000000,1.024765
4.000000,16.500000,0.085397
4.000000,17.000000,0.683177
4.000000,17.500000,0.512383
4.000000,18.000000,1.024765
4.000000,18.500000,3.672075
4.000000,19.000000,17.847993
4.000000,19.500000,8.112724
4.000000,20.000000,11.357814
4.000000,20.500000,7.771136
4.000000,21.000000,0.085397
4.000000,21.500000,0.341588
4.000000,22.000000,3.245090
4.000000,22.500000,1.451751
4.000000,24.500000,0.256191
4.000000,25.000000,0.939368
4.000000,25.500000,12.809564
4.000000,26.000000,13.236550
4.000000,26.500000,19.726729
4.000000,27.000000,34.585824
4.000000,27.500000,33.902647
4.000000,28.000000,21.947054
4.000000,28.500000,34.842015
4.000000,29.000000,21.263877
4.000000,29.500000,25.704526
4.000000,30.000000,13.321947
4.000000,30.500000,13.663535
4.000000,31.000000,46.370623
4.000000,31.500000,40.649018
4.000000,32.000000,60.375747
4.000000,32.500000,14.773698
4.000000,33.000000,50.042699
4.000000,33.500000,24.423570
4.000000,34.000000,12.211785
4.000000,38.000000,0.170794
4.000000,96.000000,0.256191
4.000000,96.500000,0.170794
4.000000,102.000000,0.341588
4.000000,103.000000,0.170794
4.000000,114.000000,0.170794
4.000000,117.000000,0.426985
4.000000,117.500000,0.341588
3.500000,-77.000000,0.170794
3.500000,-76.500000,1.280956
3.500000,-75.500000,0.085397
3.500000,-74.000000,0.341588
3.500000,-73.500000,1.280956
3.500000,-73.000000,4.269855
3.500000,-72.500000,4.526046
3.500000,-72.000000,2.134927
3.500000,-70.000000,0.085397
3.500000,-67.500000,0.170794
3.500000,-65.500000,0.597780
3.500000,-61.000000,0.341588
3.500000,-60.500000,1.451751
3.500000,-60.000000,1.793339
3.500000,-59.500000,0.170794
3.500000,-52.000000,0.170794
3.500000,-51.500000,0.683177
3.500000,11.500000,0.256191
3.500000,12.000000,0.256191
3.500000,15.000000,0.256191
3.500000,15.500000,0.256191
3.500000,16.000000,1.195559
3.500000,16.500000,0.256191
3.500000,18.500000,2.134927
3.500000,19.000000,3.842869
3.500000,19.500000,1.878736
3.500000,20.000000,2.134927
3.500000,20.500000,1.964133
3.500000,21.000000,0.597780
3.500000,21.500000,0.256191
3.500000,23.000000,0.683177
3.500000,24.500000,0.085397
3.500000,26.000000,0.341588
3.500000,26.500000,2.988898
3.500000,27.000000,1.110162
3.500000,27.500000,1.195559
3.500000,28.000000,6.660974
3.500000,28.500000,21.349274
3.500000,29.000000,36.635354
3.500000,29.500000,13.492741
3.500000,30.000000,2.134927
3.500000,30.500000,0.170794
3.500000,31.000000,14.090521
3.500000,31.500000,23.740393
3.500000,32.000000,62.766866
3.500000,32.500000,44.064902
3.500000,33.000000,18.018787
3.500000,33.500000,27.412468
3.500000,34.000000,11.528608
3.500000,38.500000,0.683177
3.500000,44.500000,0.256191
3.500000,45.500000,0.170794
3.500000,101.500000,0.256191
3.500000,116.000000,0.170794
3.500000,117.000000,0.256191
3.000000,-76.000000,0.426985
3.000000,-75.500000,0.683177
3.000000,-74.500000,0.085397
3.000000,-73.500000,0.085397
3.000000,-73.000000,0.939368
3.000000,-72.500000,4.611443
3.000000,-72.000000,0.341588
3.000000,-71.000000,0.085397
3.000000,-68.500000,0.512383
3.000000,-68.000000,0.256191
3.000000,-65.500000,0.085397
3.000000,-64.500000,0.426985
3.000000,-61.000000,0.256191
3.000000,-60.500000,0.256191
3.000000,-60.000000,2.391119
3.000000,-59.500000,1.024765
3.000000,9.500000,0.085397
3.000000,16.000000,0.085397
3.000000,18.000000,0.256191
3.000000,18.500000,0.085397
3.000000,19.500000,0.170794
3.000000,20.000000,0.939368
3.000000,22.000000,0.256191
3.000000,23.500000,0.853971
3.000000,24.000000,0.085397
3.000000,26.500000,0.085397
3.000000,27.000000,0.085397
3.000000,27.500000,4.953032
3.000000,28.000000,4.611443
3.000000,28.500000,24.338173
3.000000,29.000000,26.302306
3.000000,29.500000,9.222886
3.000000,30.000000,14.944492
3.000000,30.500000,2.305722
3.000000,31.000000,27.070880
3.000000,31.500000,34.415030
3.000000,32.000000,4.611443
3.000000,32.500000,20.153715
3.000000,33.000000,16.310845
3.000000,33.500000,31.340734
3.000000,34.000000,15.883860
3.000000,34.500000,0.512383
3.000000,36.000000,0.170794
3.000000,45.500000,0.256191
3.000000,97.500000,0.768574
3.000000,99.500000,0.256191
3.000000,101.000000,0.085397
3.000000,101.500000,0.170794
3.000000,111.000000,0.170794
3.000000,111.500000,0.597780
3.000000,125.000000,0.170794
2.500000,-77.000000,0.170794
2.500000,-76.000000,0.170794
2.500000,-75.000000,0.256191
2.500000,-74.000000,0.683177
2.500000,-70.000000,1.280956
2.500000,-69.500000,0.170794
2.500000,-68.500000,0.426985
2.500000,-67.000000,0.085397
2.500000,-64.500000,0.085397
2.500000,-64.000000,0.085397
2.500000,-61.500000,0.256191
2.500000,-61.000000,0.085397
2.500000,-60.500000,0.341588
2.500000,-60.000000,1.280956
2.500000,-59.500000,0.256191
2.500000,-56.000000,1.024765
2.500000,-51.000000,0.341588
2.500000,18.000000,0.256191
2.500000,19.000000,0.170794
2.500000,19.500000,0.256191
2.500000,20.000000,0.853971
2.500000,21.000000,0.426985
2.500000,21.500000,0.341588
2.500000,22.000000,0.939368
2.500000,22.500000,1.195559
2.500000,27.000000,0.085397
2.500000,27.500000,0.256191
2.500000,28.500000,2.988898
2.500000,29.000000,2.391119
2.500000,30.000000,11.784799
2.500000,30.500000,2.988898
2.500000,31.000000,6.404782
2.500000,31.500000,18.872758
2.500000,32.000000,3.842869
2.500000,33.000000,2.220325
2.500000,33.500000,23.398804
2.500000,34.000000,27.668659
2.500000,34.500000,12.980359
2.500000,36.000000,0.170794
2.500000,36.500000,0.170794
2.500000,42.500000,0.085397
2.500000,43.000000,0.085397
2.500000,99.500000,0.597780
2.500000,100.000000,0.256191
2.500000,111.500000,0.853971
2.000000,-76.000000,0.683177
2.000000,-74.500000,1.537148
2.000000,-74.000000,1.195559
2.000000,-71.000000,0.170794
2.000000,-70.000000,0.170794
2.000000,-69.500000,0.512383
2.000000,-69.000000,0.683177
2.000000,-68.500000,0.170794
2.000000,-67.500000,0.512383
2.000000,-67.000000,0.512383
2.000000,-61.000000,0.085397
2.000000,-60.500000,0.085397
2.000000,-60.000000,0.085397
2.000000,-56.500000,0.512383
2.000000,-56.000000,2.903501
2.000000,-51.000000,0.426985
2.000000,-50.500000,0.768574
2.000000,15.000000,0.170794
2.000000,17.000000,0.256191
2.000000,18.000000,0.256191
2.000000,19.500000,0.256191
2.000000,20.000000,0.256191
2.000000,21.500000,0.170794
2.000000,29.500000,0.341588
2.000000,30.000000,2.220325
2.000000,30.500000,1.707942
2.000000,31.000000,3.415884
2.000000,31.500000,6.660974
2.000000,32.000000,1.110162
2.000000,33.000000,0.170794
2.000000,33.500000,0.170794
2.000000,34.000000,25.362938
2.000000,34.500000,8.625107
2.000000,35.000000,0.085397
2.000000,35.500000,0.170794
2.000000,42.500000,0.085397
2.000000,44.000000,0.085397
2.000000,98.500000,1.707942
2.000000,99.500000,1.024765
1.500000,-79.500000,0.341588
1.500000,-75.500000,0.341588
1.500000,-75.000000,0.170794
1.500000,-74.500000,0.939368
1.500000,-69.000000,0.256191
1.500000,-68.500000,0.170794
1.500000,-68.000000,0.170794
1.500000,-60.500000,0.341588
1.500000,-60.000000,0.853971
1.500000,-56.000000,0.256191
1.500000,-52.500000,0.256191
1.500000,-51.500000,0.085397
1.500000,-51.000000,5.550811
1.500000,-50.500000,2.561913
1.500000,-50.000000,0.256191
1.500000,16.000000,0.939368
1.500000,17.000000,0.256191
1.500000,18.500000,0.256191
1.500000,19.000000,0.256191
1.500000,22.000000,0.170794
1.500000,23.000000,0.170794
1.500000,23.500000,0.341588
1.500000,28.500000,0.085397
1.500000,29.500000,5.294620
1.500000,30.000000,13.663535
1.500000,30.500000,0.341588
1.500000,31.000000,0.683177
1.500000,31.500000,0.170794
1.500000,32.000000,0.426985
1.500000,32.500000,0.597780
1.500000,33.000000,1.280956
1.500000,33.500000,0.597780
1.500000,34.000000,2.049530
1.500000,34.500000,1.110162
1.500000,38.500000,1.024765
1.500000,43.500000,0.085397
1.500000,44.000000,0.597780
1.500000,99.000000,0.256191
1.500000,100.500000,1.280956
1.500000,101.500000,0.256191
1.500000,103.500000,0.085397
1.500000,104.000000,0.170794
1.500000,111.000000,1.110162
1.500000,118.000000,0.256191
1.500000,120.500000,0.341588
1.500000,125.000000,0.768574
1.000000,-80.000000,0.426985
1.000000,-78.500000,0.170794
1.000000,-77.000000,0.170794
1.000000,-76.000000,0.341588
1.000000,-75.500000,0.853971
1.000000,-74.500000,0.853971
1.000000,-71.000000,0.256191
1.000000,-70.500000,0.170794
1.000000,-70.000000,0.170794
1.000000,-69.500000,0.597780
1.000000,-61.000000,1.366354
1.000000,-60.500000,1.280956
1.000000,-60.000000,0.512383
1.000000,-59.500000,0.853971
1.000000,-52.000000,0.256191
1.000000,-51.500000,1.110162
1.000000,-51.000000,1.878736
1.000000,-50.500000,0.426985
1.000000,17.000000,0.683177
1.000000,19.500000,0.256191
1.000000,20.000000,0.170794
1.000000,22.000000,0.170794
1.000000,22.500000,0.426985
1.000000,24.000000,1.195559
1.000000,24.500000,1.110162
1.000000,25.000000,0.853971
1.000000,29.500000,1.110162
1.000000,30.000000,2.391119
1.000000,30.500000,0.341588
1.000000,31.000000,0.085397
1.000000,32.000000,0.426985
1.000000,32.500000,0.085397
1.000000,33.000000,0.341588
1.000000,33.500000,0.341588
1.000000,35.000000,0.597780
1.000000,42.000000,0.085397
1.000000,42.500000,0.170794
1.000000,99.000000,1.024765
1.000000,99.500000,0.341588
1.000000,100.000000,1.793339
1.000000,101.000000,0.256191
1.000000,101.500000,0.512383
1.000000,103.000000,0.085397
1.000000,116.500000,0.341588
1.000000,123.000000,0.170794
1.000000,124.000000,0.256191
1.000000,127.000000,0.085397
0.500000,-80.000000,3.415884
0.500000,-79.500000,0.170794
0.500000,-79.000000,0.170794
0.500000,-77.500000,0.341588
0.500000,-77.000000,0.426985
0.500000,-76.500000,0.683177
0.500000,-76.000000,0.085397
0.500000,-75.000000,0.426985
0.500000,-71.500000,0.170794
0.500000,-71.000000,0.341588
0.500000,-70.000000,0.170794
0.500000,-69.500000,0.170794
0.500000,-61.000000,0.597780
0.500000,-52.000000,0.085397
0.500000,-51.500000,0.939368
0.500000,-51.000000,0.341588
0.500000,-50.500000,1.280956
0.500000,-50.000000,0.597780
0.500000,-49.500000,0.085397
0.500000,15.000000,0.170794
0.500000,15.500000,0.256191
0.500000,17.500000,0.085397
0.500000,19.000000,0.170794
0.500000,22.000000,0.341588
0.500000,25.000000,0.170794
0.500000,25.500000,0.170794
0.500000,29.000000,0.170794
0.500000,29.500000,0.853971
0.500000,31.000000,0.256191
0.500000,31.500000,0.341588
0.500000,32.000000,0.341588
0.500000,32.500000,0.256191
0.500000,33.000000,0.256191
0.500000,42.500000,0.512383
0.500000,99.500000,0.256191
0.500000,100.000000,0.341588
0.500000,100.500000,0.341588
0.500000,102.000000,0.256191
0.500000,102.500000,0.426985
0.500000,103.000000,0.170794
0.500000,116.000000,0.170794
0.500000,117.000000,0.426985
0.500000,121.000000,0.085397
0.000000,-80.500000,4.696840
0.000000,-80.000000,4.440649
0.000000,-79.500000,0.341588
0.000000,-78.000000,1.195559
0.000000,-77.000000,0.683177
0.000000,-76.500000,0.256191
0.000000,-76.000000,0.170794
0.000000,-75.500000,0.170794
0.000000,-75.000000,0.256191
0.000000,-70.500000,0.768574
0.000000,-70.000000,0.170794
0.000000,-66.500000,0.170794
0.000000,-52.500000,0.085397
0.000000,-52.000000,2.049530
0.000000,-51.500000,2.732707
0.000000,-50.000000,0.426985
0.000000,-49.500000,1.622545
0.000000,-49.000000,1.793339
0.000000,-48.500000,1.280956
0.000000,15.000000,0.341588
0.000000,15.500000,1.280956
0.000000,16.000000,1.024765
0.000000,18.000000,0.426985
0.000000,18.500000,0.170794
0.000000,19.000000,0.341588
0.000000,19.500000,0.170794
0.000000,21.500000,0.256191
0.000000,22.000000,0.170794
0.000000,23.500000,0.256191
0.000000,29.500000,1.110162
0.000000,31.500000,0.853971
0.000000,34.500000,0.683177
0.000000,35.000000,0.341588
0.000000,35.500000,0.939368
0.000000,38.000000,0.085397
0.000000,42.500000,0.085397
0.000000,99.500000,0.085397
0.000000,100.500000,0.683177
0.000000,101.500000,0.597780
0.000000,102.000000,0.256191
0.000000,102.500000,0.341588
0.000000,103.000000,0.341588
0.000000,117.000000,0.170794
-0.500000,-80.500000,19.897523
-0.500000,-80.000000,11.870196
-0.500000,-79.500000,2.134927
-0.500000,-79.000000,0.170794
-0.500000,-78.000000,0.341588
-0.500000,-77.000000,0.426985
-0.500000,-75.500000,0.170794
-0.500000,-72.500000,0.170794
-0.500000,-63.500000,0.256191
-0.500000,-53.500000,0.085397
-0.500000,-53.000000,0.512383
-0.500000,-52.500000,2.903501
-0.500000,-52.000000,0.426985
-0.500000,-50.500000,0.170794
-0.500000,-50.000000,0.170794
-0.500000,-49.500000,1.110162
-0.500000,-49.000000,3.330487
-0.500000,-48.500000,1.110162
-0.500000,-48.000000,5.123826
-0.500000,-47.500000,4.953032
-0.500000,-47.000000,1.110162
-0.500000,14.000000,0.170794
-0.500000,14.500000,0.426985
-0.500000,15.000000,1.024765
-0.500000,15.500000,2.220325
-0.500000,16.000000,1.366354
-0.500000,17.500000,0.426985
-0.500000,18.500000,0.939368
-0.500000,19.000000,0.853971
-0.500000,22.000000,0.683177
-0.500000,22.500000,0.512383
-0.500000,23.000000,0.341588
-0.500000,23.500000,0.170794
-0.500000,25.000000,0.341588
-0.500000,29.000000,2.647310
-0.500000,29.500000,0.426985
-0.500000,30.000000,0.170794
-0.500000,31.500000,0.341588
-0.500000,34.000000,0.170794
-0.500000,36.000000,0.085397
-0.500000,101.500000,0.683177
-0.500000,102.000000,0.341588
-0.500000,114.500000,0.512383
-0.500000,115.500000,0.597780
-0.500000,123.000000,0.426985
-0.500000,128.000000,0.085397
-0.500000,131.000000,0.085397
-1.000000,-81.000000,3.501281
-1.000000,-80.500000,10.418446
-1.000000,-80.000000,68.061486
-1.000000,-79.500000,12.638770
-1.000000,-79.000000,0.426985
-1.000000,-75.500000,0.170794
-1.000000,-73.000000,0.512383
-1.000000,-62.000000,0.170794
-1.000000,-60.500000,0.085397
-1.000000,-57.000000,0.170794
-1.000000,-56.500000,1.024765
-1.000000,-56.000000,1.793339
-1.000000,-55.500000,1.707942
-1.000000,-55.000000,0.341588
-1.000000,-54.500000,2.220325
-1.000000,-54.000000,12.809564
-1.000000,-53.500000,1.878736
-1.000000,-53.000000,1.195559
-1.000000,-52.500000,1.451751
-1.000000,-52.000000,0.597780
-1.000000,-51.000000,0.768574
-1.000000,-50.500000,0.341588
-1.000000,-50.000000,0.256191
-1.000000,-49.500000,3.415884
-1.000000,-49.000000,0.426985
-1.000000,-48.500000,3.842869
-1.000000,-48.000000,9.479078
-1.000000,-47.500000,9.479078
-1.000000,-47.000000,6.233988
-1.000000,-46.500000,5.721605
-1.000000,-46.000000,3.415884
-1.000000,13.000000,0.170794
-1.000000,15.000000,0.341588
-1.000000,15.500000,0.683177
-1.000000,16.000000,0.853971
-1.000000,17.000000,0.341588
-1.000000,17.500000,0.512383
-1.000000,18.500000,0.341588
-1.000000,19.000000,0.170794
-1.000000,22.000000,0.853971
-1.000000,22.500000,0.170794
-1.000000,23.000000,0.512383
-1.000000,29.000000,0.341588
-1.000000,29.500000,0.170794
-1.000000,30.500000,0.170794
-1.000000,31.500000,0.341588
-1.000000,36.000000,0.256191
-1.000000,36.500000,0.341588
-1.000000,100.500000,0.341588
-1.000000,101.000000,0.341588
-1.000000,101.500000,1.537148
-1.000000,102.000000,0.426985
-1.000000,103.500000,0.256191
-1.000000,120.500000,0.170794
-1.000000,121.500000,0.170794
-1.000000,122.500000,0.256191
-1.000000,123.000000,0.085397
-1.500000,-81.000000,5.892400
-1.500000,-80.500000,21.520068
-1.500000,-80.000000,9.308284
-1.500000,-79.500000,6.148591
-1.500000,-75.000000,0.170794
-1.500000,-73.000000,0.597780
-1.500000,-67.500000,0.170794
-1.500000,-60.500000,2.476516
-1.500000,-60.000000,1.110162
-1.500000,-59.000000,0.426985
-1.500000,-57.000000,0.170794
-1.500000,-56.500000,1.195559
-1.500000,-56.000000,3.159693
-1.500000,-55.500000,9.052092
-1.500000,-55.000000,2.903501
-1.500000,-54.500000,7.087959
-1.500000,-54.000000,4.867635
-1.500000,-53.500000,1.280956
-1.500000,-53.000000,3.501281
-1.500000,-52.500000,7.771136
-1.500000,-52.000000,0.341588
-1.500000,-51.500000,1.964133
-1.500000,-51.000000,1.964133
-1.500000,-50.500000,1.110162
-1.500000,-50.000000,3.245090
-1.500000,-49.500000,1.195559
-1.500000,-49.000000,6.575576
-1.500000,-48.500000,7.856533
-1.500000,-48.000000,5.038429
-1.500000,-47.500000,10.845431
-1.500000,-47.000000,5.294620
-1.500000,-46.500000,5.380017
-1.500000,-46.000000,13.492741
-1.500000,-45.500000,6.319385
-1.500000,-45.000000,0.939368
-1.500000,9.500000,0.768574
-1.500000,14.500000,0.939368
-1.500000,15.000000,0.939368
-1.500000,15.500000,0.341588
-1.500000,16.000000,0.426985
-1.500000,16.500000,0.170794
-1.500000,17.500000,0.170794
-1.500000,18.000000,0.085397
-1.500000,19.000000,0.170794
-1.500000,22.000000,0.170794
-1.500000,22.500000,0.256191
-1.500000,23.000000,0.170794
-1.500000,31.000000,0.170794
-1.500000,34.500000,0.170794
-1.500000,41.000000,0.085397
-1.500000,101.500000,2.903501
-1.500000,102.000000,3.586678
-1.500000,102.500000,0.426985
-1.500000,113.000000,0.597780
-1.500000,114.500000,0.256191
-1.500000,124.500000,0.085397
-1.500000,125.000000,0.085397
-1.500000,136.000000,0.085397
-2.000000,-81.000000,0.426985
-2.000000,-80.500000,4.953032
-2.000000,-80.000000,5.294620
-2.000000,-79.500000,1.793339
-2.000000,-78.500000,0.512383
-2.000000,-74.500000,0.341588
-2.000000,-74.000000,0.170794
-2.000000,-72.500000,0.170794
-2.000000,-67.000000,0.170794
-2.000000,-61.500000,0.256191
-2.000000,-61.000000,0.170794
-2.000000,-60.500000,0.256191
-2.000000,-60.000000,1.110162
-2.000000,-59.000000,0.170794
-2.000000,-58.000000,0.170794
-2.000000,-57.500000,0.512383
-2.000000,-57.000000,0.683177
-2.000000,-56.500000,2.305722
-2.000000,-56.000000,6.063194
-2.000000,-55.500000,2.647310
-2.000000,-55.000000,0.256191
-2.000000,-54.500000,5.977797
-2.000000,-54.000000,7.344150
-2.000000,-53.500000,1.537148
-2.000000,-53.000000,0.597780
-2.000000,-52.500000,2.049530
-2.000000,-52.000000,0.512383
-2.000000,-51.500000,0.683177
-2.000000,-51.000000,3.757472
-2.000000,-50.500000,1.195559
-2.000000,-50.000000,4.269855
-2.000000,-49.500000,6.148591
-2.000000,-49.000000,5.294620
-2.000000,-48.500000,7.087959
-2.000000,-48.000000,5.380017
-2.000000,-47.500000,11.016225
-2.000000,-47.000000,15.456874
-2.000000,-46.500000,9.479078
-2.000000,-46.000000,9.735269
-2.000000,-45.500000,4.013664
-2.000000,-45.000000,3.245090
